LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES,LENGTH_KM,VOLTAGE_KV
l_1664,Middle Ridge to Torrington,559,31,0.01865589797087481,0.03797382346972379,0.005220947101212592,1,13.436688419499118,110
l_1665,Middle Ridge to Tankham,559,556,0.04787039478087731,0.09743952950819987,0.013396771318931272,2,34.478081955274725,110
l_1667,Larcom Creek-H058 to Calliope River-H67,438,616,0.0030902103731886106,0.00710756067024921,0.029896259563032466,1,13.9105452066898,275
l_1668,Lawson to Katoomba North Tee,849,846,0.010553151932229441,0.022015976779263778,0.005975203643496638,1,10.945126146855108,132
l_1669,Warrimoo to Katoomba North Tee,845,846,0.026832500826771435,0.055977940896277466,0.015192584901066638,1,27.829136571765805,132
l_1670,Chapel Street to Creek Road Tee,24,351,0.004875077637166735,0.009923153411536743,0.0013643150545574344,1,3.511216631530803,110
l_1671,Chapel Street to Risdon,24,867,0.009985744976766197,0.020325846418831988,0.0027945610750706187,1,7.192113941599463,110
l_1672,Risdon to Creek Road Tee,351,867,0.005110667339599461,0.010402693007295242,0.0014302460205131836,1,3.680897310068659,110
l_1673,Creek Road to Creek Road Tee,26,351,0.0001649652562124222,0.0003357845078177456,4.616635862651276e-05,1,0.11881426191489931,110
l_1674,Sydney North to Mount Colah Tee,789,166,0.010896029415945184,0.022731287500467753,0.0061693411678237844,1,11.300739079966005,132
l_1680,Snuggery to Snuggery-Mayurra Tee,654,658,4.962347981511823e-05,0.0001035244622963659,2.8096856683047492e-05,1,0.051466637636822625,132
l_1681,Palmerston to Waddamana 220,423,711,0.016269154191999632,0.036260016576098064,0.06653087558544765,1,46.87065850552275,220
l_1682,Palmerston to Waddamana,190,711,0.06914976771282387,0.1407534001418023,0.019351911114298542,1,49.804296983640995,110
l_1683,Palmerston to Arthurs Lake,707,711,0.03964732704924768,0.08070158835371985,0.011095504357482867,1,28.555515315231954,110
l_1687,Cullerin Range Wind Farm to Cullerin Range Tee,414,412,0.0010281337156510327,0.0021448917020347883,0.0005821301885172388,1,1.066321539375214,132
l_1688,Molong to Manildra,82,85,0.025855508097660837,0.053939739477806614,0.014639410782837288,1,26.81585554128824,132
l_1689,Wellington to Dubbo,639,641,0.045369624766459955,0.09465007343367948,0.025688320318852476,1,47.05478225778561,132
l_1690,Wellington to Dubbo,639,641,0.04598276027653199,0.09592919622457406,0.026035478168684133,1,47.69069137251746,132
l_1694,Beaconsfield West to Clovelly,394,249,0.005856381962468464,0.012217579176742372,0.0033158884724269273,1,6.073904721074436,132
l_1695,Beaconsfield West to Clovelly,394,249,0.005856708259800674,0.012218259897965301,0.0033160732222553015,1,6.074243138021843,132
l_1696,Eraring 132 to Rathmines,58,363,0.006783849604810779,0.014152461400409289,0.0038410214442004403,1,7.035821161560895,132
l_1697,Awaba to Newcastle,634,43,0.009017183531791298,0.018811640780418245,0.0051055370224215805,1,9.352107491543547,132
l_1698,Awaba to Rathmines,634,58,0.0031636315950875774,0.006599965601071289,0.0017912509130013903,1,3.2811379114765447,132
l_1699,Eraring Power Station to Eraring,909,255,8.194477830240823e-05,0.00019334253712718541,0.0016025126963816042,1,0.5311777593531104,330
l_1700,Eraring 500 to Eraring 330,57,255,1.347834658414464e-05,3.180114436628445e-05,0.0002635826464453153,1,0.087368568036509,330
l_1703,Tomago to Tomago 132,44,42,0.0046707001144702135,0.009744010692107717,0.0026445543967229426,2,4.844183261579108,132
l_1705,Tomago 132 to Beresfield,42,46,0.013112704134183795,0.027355712453062224,0.0074244242878171215,1,13.599747430596338,132
l_1708,Waddamana to Liapootah,427,423,0.012014245965641244,0.02677685346898338,0.049130907123992304,1,34.61247052006168,220
l_1709,Waddamana to Lindisfarne,423,22,0.03446294386119839,0.07680958093584826,0.14093233140940833,2,99.28610017154774,220
l_1711,Lindisfarne to Mornington,866,20,0.00010650030850757276,0.00021677991169609994,2.9804648259168484e-05,2,0.07670557934176371,110
l_1712,Lindisfarne to Rokeby,20,235,0.007018998262474352,0.01428707432735818,0.0019643020501662455,2,5.055349939044027,110
l_1715,Lindisfarne to Rokeby,22,20,0.008857786764530624,0.018029903007288427,0.002478896282753784,2,6.379715467310747,110
l_1717,Templers West to Templers,798,124,7.51589885058562e-05,0.00017286754175532997,0.0007271261038928974,1,0.3383272920092485,275
l_1718,Para to Brinkworth,123,168,0.007441730960259003,0.01711616618422518,0.07199507267092425,1,33.49886332557065,275
l_1719,Templers West to Brinkworth,124,168,0.00034093137843160066,0.0007841506447646615,0.0032983427507741,2,1.534698541302964,275
l_1721,Para to Brinkworth,168,495,0.022500298922668048,0.051751246801554,0.2176792825091093,1,101.28482773968874,275
l_1722,Roseworthy to Dorrien-Templers Line,293,798,0.00927762693042485,0.01935497758192087,0.005253000297321204,1,9.622224502126345,132
l_1725,Torrens B Power Station to City West,637,409,0.0040514744702736276,0.009318491987237278,0.03919601507625482,1,18.2376640960978,275
l_1728,Red Cliffs to Wemen Terminal,808,806,0.021464638727430214,0.04783949717799771,0.08777722503628928,1,61.83860204807275,220
l_1729,Tarrone Terminal to McArthur Zone,618,621,0.0009503597451018133,0.0023780753955286314,0.09235513046448522,1,14.142258111634124,500
l_1731,Tarrone Terminal to Heywood Terminal,40,618,0.003330667543154146,0.008334295066561484,0.32367136451983625,1,49.563505106460504,500
l_1732,Parkes to North Parkes Mine,81,646,0.02061805595600422,0.043013371178202524,0.01167396090393513,1,21.383869462941522,132
l_1733,Haymarket to City North,792,288,0.0016513838865739457,0.0034451156899796163,0.000935014967967368,4,1.712721002360978,132
l_1737,Eraring Power Station to Eraring,909,255,7.565628792178308e-05,0.00017850531735458356,0.001479534931540556,1,0.49041486635012954,330
l_1738,Eraring Power Station to Eraring,909,905,3.447737095947891e-05,8.627237001969868e-05,0.003350480814708756,1,0.5130561154684361,500
l_1739,Tomago 132 to Beresfield,464,46,0.0043884513772103895,0.009155183611308165,0.002484744920456742,1,4.55145099979249,132
l_1740,Merrimac to Broadbeach,606,7,0.0033564828862800546,0.006832074703760347,0.0009393286574975726,2,2.4174668407136104,110
l_1742,Jimboomba-SSJBB to Beaudesert-SSBDS,728,860,0.027958646309430818,0.05690943963481515,0.00782436812373959,1,20.13688216334005,110
l_1743,Swanbank A Power Station to Blackstone,114,175,0.00138289548845564,0.00281486472737337,0.0003870102743381312,1,0.9960140125186454,110
l_1744,Swanbank A Power Station to Blackstone,115,114,0.000620605855645617,0.0012632346748119815,0.00017367967749861183,2,0.4469839793638074,110
l_1746,SSQRT to Makerston Street-SSMST,791,231,0.0006470962952397784,0.0013171555998917888,0.00018109316057109132,1,0.4660634031191261,110
l_1747,Swanbank A Power Station to Swanbank B Power Station,175,856,0.0003601591059898732,0.0007330989016569791,0.00010079234156022634,2,0.25940030848080153,110
l_1749,Blackstone to Bundamba Tee,115,343,0.010848398502056008,0.022081765792749643,0.003035979013207073,1,7.813429873504624,110
l_1750,Blackstone to Bundamba Tee,343,591,0.0022941269682324418,0.004669663858839507,0.0006420229979444486,1,1.65231763783408,110
l_1751,Abermain-T136 to Bundamba,741,591,0.00835322098634223,0.017002866312528276,0.002337691005949826,1,6.01630797230601,110
l_1752,South Pine to Griffin,233,320,0.01407997723117044,0.028659599804250268,0.00394035261261517,2,10.140935981973946,110
l_1754,South Pine-H2 to Sandgate-SSSGT,319,233,0.013096991534516223,0.026658745952225244,0.0036652591096654635,1,9.432952236169422,110
l_1756,Cooroy to Image Flat,387,384,0.029050178048309973,0.05913123746135279,0.008129838783842875,1,20.9230449038423,110
l_1757,Callide A Power Station to Callide B Power Station,928,931,0.002258712125748118,0.004597577434545843,0.0006321119757306108,1,1.6268105191400135,110
l_1758,Larcom Creek to Yarwun-H058,438,703,0.013216626166264537,0.026902260598047616,0.003698739464500493,1,9.519117655464338,110
l_1759,Larcom Creek to Yarwun-H058,438,703,0.0132058287011122,0.026880282506386983,0.0036957177394419866,1,9.51134090972962,110
l_1760,Nebo to Mackay,840,889,0.08525718340935537,0.1778634650822529,0.04827269011318216,1,88.42387879313144,132
l_1761,Woree to Cairns,148,149,0.001672007755129259,0.0034881411873976605,0.0009466922199699997,1,1.7341109003197743,132
l_1791,Raglan to Larcom Creek,225,438,0.005813840215836462,0.013371977008333702,0.056246033492955,1,26.170932519204307,275
l_1792,Calliope River-H67 to Gladstone-H7,440,616,0.0006163383357715158,0.0014175934923085262,0.0059627690803004275,1,2.7744396811143375,275
l_1793,Calliope River-H67 to Gladstone-H7,616,440,0.0006324288394172169,0.0014546020506477702,0.006118436758354152,1,2.8468708917218466,275
l_1794,Calliope River-H67 to Gladstone-H7,616,440,0.0005981146933758952,0.0013756786618220346,0.005786464338082768,1,2.6924061718185754,275
l_1795,Calliope River-H67 to Gladstone-H7,440,616,0.0005960495571488864,0.001370928797167788,0.00576648516475161,1,2.68310998567765,275
l_1796,Western Downs to Kogan Creek Power Station,815,813,0.0004801148010814754,0.0011042759764766795,0.004644873642817656,1,2.1612310614158674,275
l_1797,Braemar to Kumbarilla Park,663,660,0.003134535382032329,0.007209509292355796,0.030325082138033456,2,14.11007370632112,275
l_1803,Moranbah to Newlands,329,328,0.051459691631080336,0.10735516585883144,0.029136521382601425,1,53.371051605949035,132
l_1804,Goonyella Rivers to North Goonyella Tee,834,842,0.008244431567045917,0.017199526274608162,0.004668004199534386,1,8.550653310964766,132
l_1805,Goonyella Rivers to Moranbah,836,842,0.029610107203966222,0.0617725810090098,0.01676526800577274,1,30.709911185827828,132
l_1806,Ingham South to Yabula South,361,509,0.08997591046258403,0.18770766953403312,0.05094443740367735,1,93.31787285119431,132
l_1808,Mowbray to St Leonards,700,701,0.007830226615144884,0.015938318470418912,0.0021913283944842124,1,5.639627502574589,110
l_1809,Norwood to St Leonards,701,698,0.005674047151842499,0.011549444858635908,0.0015879107012594011,1,4.0866649129341805,110
l_1810,Mulwala to Mulwala Tee,924,925,0.0026862102104836766,0.0056039695057944795,0.001520934517000657,1,2.785983732587356,132
l_1811,Mulwala to Finley,925,926,0.055591051045078416,0.1159740044304239,0.03147570061375843,1,57.65586151246705,132
l_1812,Corowa to Mulwala,925,6,0.03778550466563518,0.07882808839042695,0.021394185035841274,1,39.188966267501634,132
l_1813,Corowa to Corowa Tee,6,8,0.0034269354973547367,0.007149269982873995,0.0019403338075031507,1,3.55422167297077,132
l_1814,Corowa to Albury,6,680,0.051824505472280596,0.10811624019076539,0.029343079291284668,1,53.74941567553674,132
l_1815,Molong to Orange North,133,85,0.028323442979271137,0.05908834317414219,0.01603675762207634,1,29.375456575644066,132
l_1816,Wellington to Burrendong Tee,461,639,0.018448845128095862,0.03848796535411819,0.010445751879212773,1,19.134087947139424,132
l_1817,Burrendong Tee to Burrendong Dam,461,467,0.00857772181019771,0.017894836102525603,0.0048567134200602925,1,8.896322906005054,132
l_1818,Orange to Orange North,133,134,0.000697378675206467,0.0014548708118955096,0.0003948564019309283,1,0.7232813117141359,132
l_1819,Orange to Orange North,133,134,0.0006344059796100309,0.0013234972267446422,0.00035920120786331675,2,0.6579696302812607,132
l_1820,Orange North to Burrendong Tee,133,461,0.06792243263849392,0.141699722449109,0.03845773941121916,1,70.44526585078084,132
l_1821,Orange North to Mount Piper 132,844,133,0.09209143115198085,0.19212106703583262,0.05214224702608708,1,95.51197002334014,132
l_1822,Mount Piper to Mount Piper 132,844,215,0.0017488260313818227,0.00364839941139181,0.000990186793638521,1,1.8137824268331477,132
l_1823,Williamsdale to Canberra,693,501,0.00754027024755204,0.017790700157931816,0.14745758126598646,1,48.87710892609625,330
l_1824,Beaconsfield West to Double Bay,915,249,0.006350706595684716,0.013248838815208311,0.0035957755022386828,1,6.586589983524434,132
l_1826,Lane Cove to Mason Park,865,913,0.000503884105866235,0.0010512026023534683,0.0002852996113963759,2,0.5225998012269809,132
l_1828,Mason Park to 926 Tee,533,287,0.003708279371494815,0.00773620933898611,0.002099630949497591,1,3.846015462436051,132
l_1829,927 Tee to Homebush Bay,628,533,0.0009243516285632232,0.0019283815983139516,0.000523368682108626,1,0.9586846890527144,132
l_1839,Sydney West to Guildford,712,957,0.009170721651987724,0.01913195187900604,0.005192470437301308,1,9.511348456204411,132
l_1840,Wetherill Park to Guildford,181,957,0.004322737131771557,0.00901809060715746,0.0024475374585252443,1,4.483295939523073,132
l_1841,Warringah to Sydney East,907,254,0.00144621521995944,0.003017092988418528,0.0008188482935786147,2,1.4999317852722194,132
l_1843,Sydney East to Kurringai,254,164,0.0008436792640803382,0.0017600829786608668,0.00047769192039012114,2,0.8750159224604651,132
l_1845,Sydney East to Willoughby,254,874,0.0021233944314358786,0.004429823695889336,0.0012022677418817137,2,2.20226336746064,132
l_1847,Sydney East to Willoughby,254,71,0.004234452614245835,0.008833911520160822,0.0023975506892480016,2,4.391732282774966,132
l_1849,Sydney East to Willoughby,874,71,0.002037367438747398,0.004250354255329564,0.0011535591850967573,2,2.1130410864723013,132
l_1851,Peak Downs Tee to Moranbah,547,836,0.027292880100347406,0.05693838375370931,0.015453252039237966,1,28.30661564693174,132
l_1852,Peak Downs Tee to Moranbah,546,338,0.03265359957303623,0.06812191225673649,0.01848849598632352,1,33.86644755717757,132
l_1853,Eagle Downs to Moranbah,545,547,0.04545997600091343,0.09483856410381097,0.02573947726502057,1,47.14848939523307,132
l_1854,Dysart to Peak Downs Tee,545,546,0.0399228241444228,0.08328696250851383,0.022604337151434874,1,41.40567189835851,132
l_1855,Gladstone-H7 to Wurdong,440,616,0.0005820531209304833,0.0013387366459625854,0.005631076555107004,1,2.6201051946647493,275
l_1856,Gladstone-T5 to Calliope River-H67,439,516,0.0023593767637461443,0.0049221298411834796,0.0013358811401229394,2,2.447010757828144,132
l_1859,Calliope River-H67 to Callemondah-T101,441,516,0.0016143575236129016,0.003367871322381591,0.0009140506096134822,1,1.6743193744899523,132
l_1860,Calliope 275 to Calliope 132,516,616,0.00020189269732705725,0.00042118837715969537,0.00011431181777832558,2,0.20939156894206223,132
l_1862,Duaringa to Baralaba to Blackwater Tee,483,486,0.026238590100715078,0.05473892483379857,0.014856312140375513,1,27.213166304455925,132
l_1863,Baralaba to Blackwater,483,761,0.05647083892204664,0.11780941716724387,0.031973837261626635,1,58.56832722486552,132
l_1864,Nudgee-SSNGE to South Pine-H2,315,233,0.02823197548493203,0.05746579740841642,0.007900860671497823,2,20.333744248076044,110
l_1866,Bald Hills-SSQR42 to Sandgate-SSSGT,319,341,0.005266036991887161,0.01071894579543422,0.001473727001004944,1,3.7928004524901575,110
l_1868,Halys-S2 to Western Downs-S5,813,453,0.026845600947721628,0.06174554946831941,0.2597179340999159,2,120.84515307568141,275
l_1870,Tarong to Braemar,454,660,0.028740165357198998,0.06610309470241969,0.27804690931663384,2,129.37351221060558,275
l_1872,Geehi Dam to Murray Guthega Tee,205,212,0.00014494178111498267,0.00030237742314948924,8.206616034477719e-05,1,0.15032533298496775,132
l_1873,Murray to Guthega,204,205,0.01703760448696665,0.03554383630295136,0.009646706222059577,1,17.670429796482555,132
l_1874,Woden to Wanniassa,694,695,0.007233644070869831,0.015090822241207438,0.004095695455309166,1,7.5023222792164255,132
l_1875,Wanniassa to Gilmore,694,802,0.0060317370223952295,0.01258340475684074,0.00341517465722827,1,6.255772968941338,132
l_1876,Woden To Civic,695,73,0.01200669734050522,0.02504836200044807,0.00679820229596486,1,12.45266038458113,132
l_1877,Gilmore to Causeway,802,417,0.012735091852882382,0.02656793802603941,0.007210619891410159,1,13.208109550275157,132
l_1878,Causeway to Telopea Park,417,550,0.0007277207437748814,0.001518170410093933,0.00041203610708683735,1,0.7547503714008056,132
l_1879,Causeway to City East,417,418,0.008528284849684053,0.017791700756640733,0.004828722170765145,1,8.845049715529461,132
l_1880,City East  to Bruce,418,686,0.011600129172311076,0.024200179826285143,0.00656800305165149,1,12.030991112996917,132
l_1881,Bruce to Causeway,417,686,0.01641943711816779,0.03425421605256811,0.009296699329516208,1,17.029301925414025,132
l_1882,Civic to Bruce,686,73,0.0025815566539721824,0.005385641343287142,0.0014616795838595347,1,2.6774430439768637,132
l_1883,Bruce to Latham,686,74,0.0075852716331703636,0.01582438736907367,0.004294787281609455,1,7.867010293830978,132
l_1884,Bruce to Gold Creek,301,686,0.01068810316655341,0.02229751193201144,0.006051613147709717,1,11.085089855596824,132
l_1885,Theodore to Gilmore,689,802,0.00685010510659976,0.01429068357310727,0.003878535365939988,1,7.104537581987751,132
l_1886,Williamsdale to Gilmore,693,802,0.020994646975067276,0.043799015048793515,0.011887187060789893,1,21.77444814842692,132
l_1887,Williamsdale to Theodore,693,689,0.015298276819664088,0.03191525237079769,0.008661897410280705,1,15.866498530108755,132
l_1888,West Wetherill to Guildford,957,188,0.0029064072509583793,0.006063344388396925,0.0016456102695133626,1,3.0143595202796907,132
l_1889,Wetherill Park to Guildford-West Wetherill,957,92,6.596978889543976e-05,0.00013762611869723226,3.735215085503476e-05,1,0.06842009534012752,132
l_1890,Blacktown to Baulkham Hills,217,576,0.0056065551354427465,0.011696390658093478,0.0031744363094453306,2,5.814798611902049,132
l_1892,Eastern Creek to Sydney West,712,723,0.0008516408370461173,0.0017766924055568915,0.00048219976980786724,1,0.8832732109935445,132
l_1893,Blacktown to Rooty Hill,719,850,0.00023622017595532319,0.0004928023345085419,0.00013374806551633533,1,0.24499406820509234,132
l_1894,Arndell Park to Blacktown to Quakers,217,337,0.003385911510909415,0.007063685776489673,0.0019171059913158162,2,3.5116739384574793,132
l_1896,Arndell Park to Blacktown and Rooty Hill,336,337,0.0005145411581303737,0.001073435335918701,0.0002913336434966001,2,0.5336526868609305,132
l_1898,Quakers to Blacktown via Arndell Park,337,958,0.010329280044107566,0.021548935432557807,0.005848447189105319,1,10.712939017174419,132
l_1899,Arndell Park to Blacktown and Rooty Hill,337,719,0.005432112841887472,0.01133246929043976,0.0030756669337436405,1,5.633877033157579,132
l_1900,Blacktown to Rooty Hill,850,182,0.001070010125603108,0.0022322542336295596,0.0006058406476226386,1,1.1097533588397948,132
l_1901,BHP to Blacktown-Rooty Hill Tee,850,471,0.0008050469677147741,0.0016794883141307017,0.0004558182811700521,1,0.8349487122298943,132
l_1902,BHP to Sydney West,471,712,0.01268355014595612,0.026460411759940017,0.007181436932897329,1,13.154653437091634,132
l_1903,Sydney West to Rooty Hill,182,712,0.010808493052638236,0.022548669212179753,0.006119778004104638,1,11.209951366021944,132
l_1904,North Parramatta to Camellia,537,284,0.002770429742684145,0.005779668223788229,0.0015686196881125173,1,2.873331418840985,132
l_1905,Granville to Camellia,537,950,0.0019661228911148827,0.00410172393934441,0.0011132204613366094,1,2.039150312784864,132
l_1906,Sydney West to Guildford,957,181,0.004322737131771558,0.009018090607157461,0.0024475374585252447,1,4.483295939523074,132
l_1907,Sydney West to Wetherill Park,712,478,0.007744843813779862,0.016157286719474,0.004385137186652199,1,8.032509441148829,132
l_1908,Granville to Sydney West and Wetherill Park,950,478,0.011165269115775228,0.023292975138206707,0.006321784915978802,1,11.579979111504024,132
l_1909,Sydney West to Wetherill Park,478,92,0.0014301329246320708,0.002983542117289373,0.0008097424842191937,1,1.4832521475469764,132
l_1910,North Parramatta to Guildford,284,181,0.006505069991911143,0.013570871603963147,0.0036831761891119373,1,6.746686877324986,132
l_1911,Cronulla to Kirrawee,519,520,0.007333478542751069,0.015299096833369314,0.004152221818613908,1,7.605864888624681,132
l_1912,Kirrawee to Port Hacking,520,521,0.0014747918966652542,0.003076709627582257,0.0008350284323530911,1,1.5295698813985352,132
l_1913,Port Hacking to Menai,521,525,0.0071192981947191475,0.014852273969534239,0.004030952722504594,1,7.383729270523002,132
l_1914,Port Hacking to Sydney South,521,286,0.010039093526037345,0.02094354856003699,0.005684143334560084,1,10.411974142718732,132
l_1915,Sydney South to Kurnell,522,286,0.02153879857508514,0.04493422366393771,0.012195286161790362,1,22.338811093588305,132
l_1916,Kurnell to Cronulla and Sydney South,523,522,0.006387435189011251,0.013325461976042612,0.0036165712631710148,1,6.624682781745955,132
l_1917,Sydney South to Kurnell,523,286,0.015151363386073894,0.031608761687895115,0.00857871489861935,1,15.714128311842355,132
l_1918,Kurnell to Cronulla,519,523,0.0019390343469357539,0.00404521184101951,0.0010978829044706053,1,2.011055622679082,132
l_1919,Bunnerong to Kurnell,522,290,0.007053298624893974,0.014714585721886176,0.003993583709661692,2,7.315278288104322,132
l_1921,Beaconsfield West to Beaconsfield South,538,249,7.627394044510126e-05,0.00015912263108558726,4.318637026910814e-05,2,0.07910697251877646,132
l_1923,Beaconsfield West to Sydney South,249,538,1.2203830471216206e-05,2.8794019519675158e-05,0.0002386581998237943,1,0.07910697251877646,330
l_1925,Beaconsfield West to Beaconsfield North,910,249,0.00010456915360466669,0.0002181520812333507,5.9207144143139906e-05,4,0.10845315073855431,132
l_1931,Beaconsfield South to Belmore Park,793,538,0.004261576323031598,0.00889049697885882,0.0024129081563443364,1,4.4198634436013435,132
l_1932,Haymarket to Beaconsfield West,249,629,0.0009745907392914454,0.002033190389308941,0.0005518141095408346,1,1.0107898238936992,132
l_1933,Haymarket to Green Square,163,629,0.0003547960808568264,0.000740175288641704,0.0002008858442149021,1,0.3679742210029371,132
l_1934,Haymarket to Green Square,629,288,0.003031898586745892,0.006325144308689839,0.0017166635710900034,1,3.1445119628250255,132
l_1935,Haymarket to Beaconsfield South,288,538,0.003922156550951958,0.008182399732792764,0.0022207283913007556,2,4.067836651415888,132
l_1937,Haymarket to City North,56,288,0.000981519313725336,0.0020476447755273445,0.000555737074306952,4,1.0179757453779914,132
l_1941,Rouse Hill to Parklea,851,218,0.0039658486554446665,0.008273550164827283,0.002245466898206883,2,4.11315160550404,132
l_1944,Rouse Hill to Mungerie Park,851,219,0.0018700940799215048,0.003901388713342687,0.0010588488663659207,2,1.9395547171757324,132
l_1946,West Castle Hiill to Tee,183,721,0.0036302040343092006,0.007573328635519488,0.002055424626854404,1,3.765040184154971,132
l_1947,Parklea to Tee,218,183,0.0005427467041133615,0.0011322777224773042,0.0003073036477386177,1,0.5629058674090006,132
l_1948,Bella Vista to Tee,183,184,0.002313116183511486,0.004825621057193449,0.0013096883600565198,1,2.3990319274704843,132
l_1949,Parklea to Bella Vista,218,184,0.0028558628876248476,0.005957898779670753,0.0016169920077951374,1,2.9619377948794847,132
l_1950,Bella Vista to Cheriton Avenue,184,281,0.004691766648121986,0.009787959677081631,0.002656482286081522,1,4.8660322664808024,132
l_1951,Bella Vista to Baulkham Hills,184,576,0.00439589662662453,0.009170715884440418,0.0024889604270382643,1,4.559172787042013,132
l_1952,Waratah West to Merewether and Waratah,828,51,0.0005753613372751923,0.0012003183430394097,0.0003257700809096133,1,0.5967319012311281,132
l_1953,Waratah to Waratah West and Merewether,49,51,0.00021306720533977746,0.0004445006264770206,0.00012063883376565085,1,0.22098113010954062,132
l_1954,Argenton to Merewether,946,669,0.012961214241546084,0.027039674365102993,0.007338650581131696,2,13.442630770517797,132
l_1955,Newcastle to Argenton,946,43,0.006693502967001528,0.013963980319793137,0.0037898671006562305,2,6.942118791490157,132
l_1958,Munmorah to Lake Munmorah,59,678,0.00558803756622797,0.011657759320606914,0.003163951645929502,1,5.795593247259294,132
l_1959,Vales Point to Lake Munmorah,53,678,0.007697883245213295,0.016059317620408433,0.004358548072593993,1,7.983804622892646,132
l_1960,Munmorah to Charmhaven,59,916,0.00042972098200512335,0.0008964835550688946,0.0002433083872811755,1,0.445682047051028,132
l_1997,Mount Barker South to Cherry Gardens,14,13,0.004398160114794079,0.0101158775870374,0.04255002751025814,1,19.798265397696557,275
l_2011,Strathmore to Ross,327,354,0.037368536878034465,0.08594856367174072,0.3615221435049795,2,168.21402389293786,275
l_2013,Strathmore to Clare South,68,327,0.09316866963143822,0.1943684010552579,0.052752180373839865,1,96.62922021774878,132
l_2014,Strathmore to Ross,354,69,0.01722331471747217,0.039614051962072655,0.16662706584537035,1,77.53054616124003,275
l_2015,South Pine to Stafford,317,233,0.016319272470577476,0.03321765443397594,0.004567030674812628,2,11.753761719880204,110
l_2017,Aramara to Teebar Creek,671,672,0.023752303907042818,0.049552036645510285,0.013448574772562652,2,24.63453233787584,132
l_2019,Korenan to Korenan Tee,720,722,0.00015973250574978317,0.0003332338205745815,9.044068127419822e-05,1,0.16566542739191797,132
l_2020,Broadbeach to Surfers Paradise,312,7,0.004639728088789397,0.009444102646051602,0.0012984512969248267,2,3.341708921092363,110
l_2022,Molendinar to Surfers Paradise,314,312,0.010692596194909544,0.02176463234160234,0.00299237695207185,1,7.701215116571754,110
l_2023,Molendinar to Southport,314,581,0.012297108848163112,0.02503059575674917,0.0034414079072658185,1,8.856846253736526,110
l_2025,Yabulu South to Alan Sherriff,355,361,0.021903186715697992,0.04569440989966045,0.012401603038437176,1,22.71673365085249,132
l_2028,Charlotte Street-SSCST to Makerston Street-SSMST,791,960,0.0013673379500310108,0.0027831975721025475,0.0003826564187763738,2,0.9848088806770969,110
l_2030,Brandy Hill to Tomago 132,42,833,0.02202940032017095,0.04595771661628391,0.012473065289160817,2,22.84763518920587,132
l_2031,Tomago 132 to Stroud,42,45,0.017373457035038127,0.036244491609260035,0.009836866221820933,1,18.018756867768115,132
l_2033,Yass to Cullerin Range Tee,413,412,0.00012948372283495265,0.0002701288348290375,7.33137945350768e-05,1,0.13429311825453663,132
l_2034,Guildford to Camellia,181,537,0.007112643778244253,0.014838391531421753,0.004027184986209176,2,7.3768276900076115,132
l_2036,Homebush to Mason Park,287,457,0.002157271548118906,0.004500498108522793,0.0012214489943014183,1,2.237398777049037,132
l_2037,Parkes to Manildra,82,81,0.07866807875856406,0.16411728044286295,0.04454193342839032,1,81.59003596959644,132
l_2039,Cadia to Orange North,83,133,0.026469446440454562,0.05522053713765712,0.014987023197242128,1,27.452597308242876,132
l_2040,Cadia to Orange North,83,133,0.026488454786110182,0.05526019233254618,0.014997785738798213,1,27.472311678165706,132
l_2041,Tenterfield to Glen Innes,310,541,0.07761294328611074,0.16191605769825662,0.043944514822094015,1,80.49570975102343,132
l_2042,Glen Innes to Inverell,310,309,0.06372154794699492,0.13293584030144923,0.036079194908519935,1,66.08834829931187,132
l_2043,Narrabri to Moree,565,567,0.05109961075447465,0.10660396543369619,0.02893264328251676,1,52.99759629678371,132
l_2044,Bannaby 500 to Bannaby 330,609,902,4.288377489642852e-05,0.00010730762795267565,0.004167407811391438,1,0.6381514121492339,500
l_2045,Bannaby 500 to Bannaby 330,902,609,4.314063141367608e-05,0.00010795035736855823,0.004192368903528722,1,0.6419736817511321,500
l_2046,Wollar to Bayswater,462,246,0.007590084438203413,0.01899259006445248,0.7375977803559409,1,112.94768509231268,500
l_2047,Mount Piper to Wollar,215,462,0.01745813884063614,0.04119116467080677,0.34141149353124844,1,113.16614998483782,330
l_2048,Wallerawang to Mount Piper,215,334,0.001290228554438062,0.0030441971698111805,0.025231719245011545,1,8.363445808232436,330
l_2050,Mortlake to Heywood Terminal,40,619,0.006341937948997406,0.015869365968214838,0.6163039940360452,1,94.3740766219852,500
l_2058,Mokota to Belalie,405,400,0.006790567862041441,0.015618474872667898,0.0656953912087546,1,30.567660390885944,275
l_2059,North Brown Hill Wind Farm to Belalie,399,400,4.754076928137171e-05,0.00010934495104584446,0.00045993346944712385,1,0.21400420695855565,275
l_2061,Snowtown Wind Farm Stage 2 to Blythe West,407,238,0.006293260238989062,0.014474654978304198,0.06088418550235878,1,28.329036046044507,275
l_2062,Para to Bungama,594,406,0.018677892054316508,0.04295961599256387,0.18069938337886296,1,84.07830872664795,275
l_2063,Blyth West to Para to Bungama Tee,406,238,3.13164069334638e-05,7.20285143642619e-05,0.00030297077454255244,1,0.14097043299661902,275
l_2065,Waterloo to Waterloo East,125,871,0.004485855730083281,0.00935838849121704,0.0025398953483020065,1,4.652473228629232,132
