C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2017/07/08,00:25:02,0000000285202742,,0000000285202674
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2006/03/23 00:00:00","2006/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",1.0126,SLOW,1,-1012.60,10126,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2006/07/01 00:00:00","2006/12/21 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",1.0114,SLOW,1,-1011.40,10114,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2006/12/21 00:00:00","2007/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",1.0114,SLOW,1,-1011.40,10114,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9911,SLOW,1,-991.10,9911,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9634,SLOW,0.99,-953.77,9537.66,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9678,SLOW,0.99,-958.13,9581.22,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2010/10/27 00:00:00","2011/01/18 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,18,18,,,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,17,17,17,17,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2011/07/01 00:00:00","2012/01/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9169,SLOW,0.99,-907.74,11346.64,SCHEDULED,17,17,17,17,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2012/01/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9169,"NOT DISPATCHED",0.99,-907.74,11346.64,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9222,"NOT DISPATCHED",0.9970,-919.44,11860.70,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9554,"NOT DISPATCHED",1,-955.40,12515.74,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9498,"NOT DISPATCHED",0.9970,-946.96,12783.84,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS1,"2015/07/01 00:00:00","2016/05/27 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/05/24 10:55:00",1.0061,"NOT DISPATCHED",0.9970,-1003.09,13842.53,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2004/12/22 00:00:00","2004/12/30 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2016/06/21 13:42:04",1.0161,FAST,1,-1016.10,10161,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2004/12/30 00:00:00","2005/02/23 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2016/06/21 13:42:04",1.0161,FAST,1,-1016.10,10161,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2005/02/23 00:00:00","2005/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2016/06/21 13:42:04",1.0161,SLOW,1,-1016.10,10161,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2005/07/01 00:00:00","2006/03/23 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2016/06/21 13:42:04",1.0126,SLOW,1,-1012.60,10126,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2006/03/23 00:00:00","2006/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",1.0126,SLOW,1,-1012.60,10126,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",1.0114,SLOW,1,-1011.40,10114,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9911,SLOW,1,-991.10,9911,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9634,SLOW,0.99,-953.77,9537.66,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9678,SLOW,0.99,-958.13,9581.22,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2010/10/27 00:00:00","2011/01/18 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,12,12,,,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,12,12,17,17,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2011/07/01 00:00:00","2012/01/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9169,SLOW,0.99,-907.74,11346.64,SCHEDULED,12,12,17,17,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2012/01/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9169,"NOT DISPATCHED",0.99,-907.74,11346.64,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9222,"NOT DISPATCHED",0.9970,-919.44,11860.70,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9554,"NOT DISPATCHED",1,-955.40,12515.74,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/06/21 13:42:04",0.9498,"NOT DISPATCHED",0.9970,-946.96,12783.84,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAS2,"2015/07/01 00:00:00","2016/05/27 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2016/05/24 10:55:00",1.0061,"NOT DISPATCHED",0.9970,-1003.09,13842.53,NON-SCHEDULED,0,0,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAST1,"2016/05/27 00:00:00","2016/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/06/24 12:41:01",1.0061,FAST,0.9970,-1003.09,13842.53,SCHEDULED,14,14,14,14,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAST1,"2016/07/01 00:00:00","2016/11/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/10/28 12:41:01",1.0042,FAST,0.9970,-1001.19,14016.63,SCHEDULED,14,14,14,14,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAST1,"2016/11/01 00:00:00","2017/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,SNOWY,"2017/06/26 10:54:12",1.0042,FAST,0.9970,-1001.19,14016.63,SCHEDULED,14,14,14,14,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,ANGAST1,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,SNOWY,"2017/06/26 10:54:12",1.0121,FAST,0.9970,-1009.07,14328.71,SCHEDULED,14,14,14,14,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"1998/10/25 00:00:00","1999/04/15 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2007/06/13 12:29:29",1.0149,SLOW,1,-1014.90,5074.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2001/09/12 00:00:00","2001/09/13 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0167,"NOT DISPATCHED",1,-1016.70,5083.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2001/09/13 00:00:00","2002/04/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0167,"NOT DISPATCHED",1,-1016.70,5083.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2002/04/01 00:00:00","2002/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0167,"NOT DISPATCHED",1,-1016.70,10167,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2002/07/01 00:00:00","2003/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0141,"NOT DISPATCHED",1,-1014.10,10141,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2003/07/01 00:00:00","2004/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0109,"NOT DISPATCHED",1,-1010.90,10109,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2004/07/01 00:00:00","2005/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0175,"NOT DISPATCHED",1,-1017.50,10175,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2005/07/01 00:00:00","2006/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0144,"NOT DISPATCHED",1,-1014.40,10144,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2006/07/01 00:00:00","2007/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0138,"NOT DISPATCHED",1,-1013.80,10138,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2007/07/01 00:00:00","2008/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0148,"NOT DISPATCHED",1,-1014.80,10148,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2008/07/01 00:00:00","2009/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0133,"NOT DISPATCHED",1,-1013.30,10133,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2009/07/01 00:00:00","2010/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0112,"NOT DISPATCHED",1,-1011.20,10112,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2010/07/01 00:00:00","2011/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0064,"NOT DISPATCHED",1,-1006.40,12580,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2011/07/01 00:00:00","2012/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0121,"NOT DISPATCHED",1,-1012.10,12651.25,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2012/07/01 00:00:00","2013/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0103,"NOT DISPATCHED",1,-1010.30,13032.87,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2013/07/01 00:00:00","2013/08/23 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2014/05/29 12:42:00",1.0073,"NOT DISPATCHED",1,-1007.30,13195.63,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2013/08/23 00:00:00","2014/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2014/06/24 15:33:04",1.0073,"NOT DISPATCHED",1,-1007.30,13195.63,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2014/07/01 00:00:00","2015/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2015/06/24 12:11:11",1.0005,"NOT DISPATCHED",1,-1000.50,13506.75,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2015/07/01 00:00:00","2016/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/06/24 12:41:01",1.0033,"NOT DISPATCHED",1,-1003.30,13845.54,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2016/07/01 00:00:00","2016/11/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,SECV,"2016/10/28 12:41:01",1.0135,"NOT DISPATCHED",1,-1013.50,14189,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2016/11/01 00:00:00","2017/07/01 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,ALCOAPA,"2017/06/26 10:54:12",1.0135,"NOT DISPATCHED",1,-1013.50,14189,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD01,"2017/07/01 00:00:00","2999/12/31 00:00:00",LOAD,VAPD1,VIC1,PORTLAND,ALCOAPA,"2017/06/26 10:54:12",1.0121,"NOT DISPATCHED",1,-1012.10,14371.82,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"1998/10/25 00:00:00","1999/04/15 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2007/06/13 12:29:29",1.0149,SLOW,1,-1014.90,5074.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2001/09/12 00:00:00","2001/09/13 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0167,"NOT DISPATCHED",1,-1016.70,5083.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2001/09/13 00:00:00","2002/04/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0167,"NOT DISPATCHED",1,-1016.70,5083.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2002/04/01 00:00:00","2002/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0167,"NOT DISPATCHED",1,-1016.70,10167,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2002/07/01 00:00:00","2003/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0141,"NOT DISPATCHED",1,-1014.10,10141,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2003/07/01 00:00:00","2004/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0109,"NOT DISPATCHED",1,-1010.90,10109,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2004/07/01 00:00:00","2005/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0175,"NOT DISPATCHED",1,-1017.50,10175,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2005/07/01 00:00:00","2006/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0144,"NOT DISPATCHED",1,-1014.40,10144,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2006/07/01 00:00:00","2007/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0138,"NOT DISPATCHED",1,-1013.80,10138,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2007/07/01 00:00:00","2008/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0148,"NOT DISPATCHED",1,-1014.80,10148,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2008/07/01 00:00:00","2009/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0133,"NOT DISPATCHED",1,-1013.30,10133,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2009/07/01 00:00:00","2010/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0112,"NOT DISPATCHED",1,-1011.20,10112,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2010/07/01 00:00:00","2011/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0064,"NOT DISPATCHED",1,-1006.40,12580,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2011/07/01 00:00:00","2012/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0121,"NOT DISPATCHED",1,-1012.10,12651.25,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2012/07/01 00:00:00","2013/07/01 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2016/06/21 13:42:04",1.0103,"NOT DISPATCHED",1,-1010.30,13032.87,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APD02,"2013/07/01 00:00:00","2013/08/23 00:00:00",LOAD,VAPD2,VIC1,PORTLAND,SECV,"2013/08/21 17:22:00",1.0073,"NOT DISPATCHED",1,-1007.30,13195.63,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2010/01/07 00:00:00","2010/07/01 00:00:00",GENERATOR,NMC21A,NSW1,APPIN,EDLGRPOP,"2016/06/21 13:42:04",0.9986,,1,-998.60,9986,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2010/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,NMC21A,NSW1,APPIN,EDLGRPOP,"2016/06/21 13:42:04",0.9998,,1,-999.80,12497.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,NMC21A,NSW1,APPIN,EDLGRPOP,"2016/06/21 13:42:04",0.9998,,1,-999.80,12897.42,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,NMC21A,NSW1,APPIN,EDLGRPOP,"2016/06/21 13:42:04",0.9998,,1,-999.80,13097.38,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,NMC21A,NSW1,APPIN,EDLGRPOP,"2016/06/21 13:42:04",0.9998,,1,-999.80,13497.30,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2015/07/01 00:00:00","2016/01/05 00:00:00",GENERATOR,NMC21A,NSW1,APPIN,EDLGRPOP,"2016/01/04 09:48:36",0.9998,,1,-999.80,13797.24,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2016/01/05 00:00:00","2016/02/03 00:00:00",GENERATOR,NAPP1A,NSW1,APPIN,EDLGRPOP,"2016/02/02 16:48:36",0.9961,"NOT DISPATCHED",1,-996.10,13746.18,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2016/02/03 00:00:00","2016/07/01 00:00:00",GENERATOR,NAPP1A,NSW1,APPIN,STANRET,"2016/06/24 12:41:01",0.9961,"NOT DISPATCHED",1,-996.10,13746.18,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,NAPP1A,NSW1,APPIN,STANRET,"2017/06/26 10:54:12",0.9986,"NOT DISPATCHED",1.0099,-1008.49,14118.81,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APPIN,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,NAPP1A,NSW1,APPIN,STANRET,"2017/06/26 10:54:12",1,"NOT DISPATCHED",1.0104,-1010.40,14347.68,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APS,"1998/10/25 00:00:00","1999/07/01 00:00:00",GENERATOR,VAPS,VIC1,APS,SECV,"2016/06/21 13:42:04",1.0133,SLOW,1,-1013.30,5066.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APS,"1999/07/01 00:00:00","2000/07/01 00:00:00",GENERATOR,VAPS,VIC1,APS,SECV,"2016/06/21 13:42:04",1.0128,SLOW,1,-1012.80,5064,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APS,"2000/07/01 00:00:00","2001/07/01 00:00:00",GENERATOR,VAPS,VIC1,APS,SECV,"2016/06/21 13:42:04",1.0179,SLOW,1,-1017.90,5089.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,APS,"2001/07/01 00:00:00","2001/10/26 00:00:00",GENERATOR,VAPS,VIC1,APS,SECV,"2016/06/21 13:42:04",1.0141,SLOW,1,-1014.10,5070.50,SCHEDULED,3,3,,,0
