C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2017/07/08,02:15:00,0000000285202929,,0000000285202674
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/06/15 23:00:00",1,TAS1,46,1160.02,2092.42,0,-6.12,947.67,0,-212.35,0,,,6.09,,,,,,,,0,,,,,,,,0,,,,,,,,124.25,,,,,,,,112.5,,,,,,,,96.79,,,,,,"2017/06/15 22:55:04",1165.27,1160.02,,30.72,,,,31.41,,,,,,,,,,,,,,,,,,,52.04,1212.06,50.42
D,TRADING,REGIONSUM,4,"2017/06/15 23:00:00",1,VIC1,46,5350.42,8536.42,0,-9.68,5369.91,0,19.5,0,,,97.5,,,,,,,,4.44,,,,,,,,4.44,,,,,,,,24,,,,,,,,44,,,,,,,,42,,,,,,"2017/06/15 22:55:04",5401.16,5363.18,,0,,,,5.71,,,,,,,,,,,,,,,,,,,27.73,5390.91,48.42
D,TRADING,REGIONSUM,4,"2017/06/15 23:30:00",1,NSW1,47,8653.96,12367.64,0,-7.3,8480.6,0,-173.36,0,,,78.03,,,,,,,,16,,,,,,,,16,,,,,,,,274.59,,,,,,,,151.56,,,,,,,,165.72,,,,,,"2017/06/15 23:25:04",8708.02,8675.53,,85.33,,,,48.08,,,,,,,,,,,,,,,,,,,-0.11,8675.42,10.64
D,TRADING,REGIONSUM,4,"2017/06/15 23:30:00",1,QLD1,47,6074.81,10256.33,0,-6.09,6712.7,0,637.89,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,88.68,,,,,,,,52.44,,,,,,,,50.08,,,,,,"2017/06/15 23:25:04",6092.91,6078.75,,14.17,,,,41.75,,,,,,,,,,,,,,,,,,,91.14,6169.89,0
D,TRADING,REGIONSUM,4,"2017/06/15 23:30:00",1,SA1,47,1544.34,2438.16,0,5.82,1432.16,0,-112.18,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/15 23:25:04",1534.79,1544.83,,0,,,,0,,,,,,,,,,,,,,,,,,,16.95,1561.78,11.16
D,TRADING,REGIONSUM,4,"2017/06/15 23:30:00",1,TAS1,47,1110.33,2095.08,0,-4.18,890.23,0,-220.11,0,,,3.61,,,,,,,,0,,,,,,,,0,,,,,,,,131.6,,,,,,,,123.32,,,,,,,,118.51,,,,,,"2017/06/15 23:25:04",1113.75,1110.33,,20.5,,,,35.17,,,,,,,,,,,,,,,,,,,55.97,1166.30,53.08
D,TRADING,REGIONSUM,4,"2017/06/15 23:30:00",1,VIC1,47,5546.4,8530.71,0,54.43,5451.59,0,-94.8,0,,,96.67,,,,,,,,9.92,,,,,,,,9.92,,,,,,,,24,,,,,,,,49,,,,,,,,42,,,,,,"2017/06/15 23:25:04",5500.16,5557.83,,0,,,,5,,,,,,,,,,,,,,,,,,,20.97,5578.80,47.71
D,TRADING,REGIONSUM,4,"2017/06/16 00:00:00",1,NSW1,48,8504.18,12363.27,0,-14.05,8229.12,0,-275.06,0,,,82.32,,,,,,,,16,,,,,,,,16,,,,,,,,299.61,,,,,,,,181.59,,,,,,,,193.44,,,,,,"2017/06/15 23:55:04",8555.01,8534.44,,88.97,,,,61.21,,,,,,,,,,,,,,,,,,,-0.09,8534.35,6.27
D,TRADING,REGIONSUM,4,"2017/06/16 00:00:00",1,QLD1,48,5758.84,10247.67,0,-72.79,6537.28,0,778.44,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,101.11,,,,,,,,77.48,,,,,,,,72.62,,,,,,"2017/06/15 23:55:04",5860.38,5769.69,,12.89,,,,42.96,,,,,,,,,,,,,,,,,,,90.85,5860.54,0
D,TRADING,REGIONSUM,4,"2017/06/16 00:00:00",1,SA1,48,1734.99,2436.5,0,42.12,1435.68,0,-299.32,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/15 23:55:04",1692.62,1738.88,,0,,,,0,,,,,,,,,,,,,,,,,,,19.46,1758.34,9.5
D,TRADING,REGIONSUM,4,"2017/06/16 00:00:00",1,TAS1,48,1087.06,2108.28,0,-1.41,916.92,0,-170.14,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,99.78,,,,,,,,112.15,,,,,,,,99.2,,,,,,"2017/06/15 23:55:04",1088.71,1087.06,,20.6,,,,20.83,,,,,,,,,,,,,,,,,,,57.94,1145,66.28
D,TRADING,REGIONSUM,4,"2017/06/16 00:00:00",1,VIC1,48,5508.76,8536.09,0,-8.67,5540.67,0,31.91,0,,,95,,,,,,,,15.53,,,,,,,,15.53,,,,,,,,24,,,,,,,,49,,,,,,,,42,,,,,,"2017/06/15 23:55:04",5530.32,5529.61,,0,,,,5,,,,,,,,,,,,,,,,,,,18.54,5548.15,56.42
D,TRADING,REGIONSUM,4,"2017/06/16 00:30:00",1,NSW1,1,8330.6,12365,0,-24.1,8062.38,0,-268.22,0,,,85.33,,,,,,,,16,,,,,,,,16,,,,,,,,270.5,,,,,,,,139.06,,,,,,,,154.33,,,,,,"2017/06/16 00:25:03",8397.56,8358.98,,88.67,,,,68.97,,,,,,,,,,,,,,,,,,,-0.1,8358.88,8
D,TRADING,REGIONSUM,4,"2017/06/16 00:30:00",1,QLD1,1,5543.28,10271,240,-39.8,6305.34,0,762.05,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,47.95,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 00:25:03",5604.08,5554.26,,19.39,,,,40,,,,,,,,,,,,,,,,,,,90.98,5645.24,0
D,TRADING,REGIONSUM,4,"2017/06/16 00:30:00",1,SA1,1,1623.58,2430.64,0,-19.07,1404.64,0,-218.94,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,80,,,,,,,,95.74,,,,,,,,60,,,,,,"2017/06/16 00:25:03",1641.12,1625.67,,0,,,,0,,,,,,,,,,,,,,,,,,,19.49,1645.16,5.64
D,TRADING,REGIONSUM,4,"2017/06/16 00:30:00",1,TAS1,1,1074.4,2111.43,0,-2.15,903.04,0,-171.35,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,102.1,,,,,,,,112.74,,,,,,,,90.19,,,,,,"2017/06/16 00:25:03",1078.84,1074.4,,14.97,,,,16.03,,,,,,,,,,,,,,,,,,,48.83,1123.23,69.43
D,TRADING,REGIONSUM,4,"2017/06/16 00:30:00",1,VIC1,1,5227.88,8548.58,0,-15.6,5180.53,0,-47.35,0,,,95,,,,,,,,28.01,,,,,,,,28.01,,,,,,,,24,,,,,,,,44,,,,,,,,64.63,,,,,,"2017/06/16 00:25:03",5276.61,5242.62,,0,,,,5,,,,,,,,,,,,,,,,,,,24.26,5266.88,60.58
D,TRADING,REGIONSUM,4,"2017/06/16 01:00:00",1,NSW1,2,8153.28,12363.21,0,-31.78,7702.97,0,-450.31,0,,,92.14,,,,,,,,16,,,,,,,,16,,,,,,,,253.97,,,,,,,,135.3,,,,,,,,166.95,,,,,,"2017/06/16 00:55:04",8246.98,8190.56,,62,,,,62.59,,,,,,,,,,,,,,,,,,,-0.08,8190.48,6.21
D,TRADING,REGIONSUM,4,"2017/06/16 01:00:00",1,QLD1,2,5417.07,10382.5,240,-25.95,6363.93,0,946.87,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 00:55:04",5456.72,5439.12,,20,,,,39.47,,,,,,,,,,,,,,,,,,,91.29,5530.41,0
D,TRADING,REGIONSUM,4,"2017/06/16 01:00:00",1,SA1,2,1522.41,2430.89,0,-15.05,1287.33,0,-235.08,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,80,,,,,,,,80.45,,,,,,,,60,,,,,,"2017/06/16 00:55:04",1550.02,1524.9,,0,,,,0,,,,,,,,,,,,,,,,,,,24.49,1549.39,8.89
D,TRADING,REGIONSUM,4,"2017/06/16 01:00:00",1,TAS1,2,1066.17,2109.28,0,-0.49,862.86,0,-203.3,0,,,0.7,,,,,,,,0,,,,,,,,0,,,,,,,,127.16,,,,,,,,105.9,,,,,,,,68.36,,,,,,"2017/06/16 00:55:04",1066.1,1066.17,,38,,,,22.95,,,,,,,,,,,,,,,,,,,47.1,1113.27,67.28
D,TRADING,REGIONSUM,4,"2017/06/16 01:00:00",1,VIC1,2,5016.28,8542.18,0,-26.73,5035.19,0,18.9,0,,,93.33,,,,,,,,37.84,,,,,,,,37.84,,,,,,,,24,,,,,,,,44,,,,,,,,70.34,,,,,,"2017/06/16 00:55:04",5069.5,5031.54,,0,,,,5,,,,,,,,,,,,,,,,,,,27.68,5059.22,54.18
D,TRADING,REGIONSUM,4,"2017/06/16 01:30:00",1,NSW1,3,7965.73,12362.51,0,-41.29,7460.76,0,-504.97,0,,,96,,,,,,,,16,,,,,,,,16,,,,,,,,274.19,,,,,,,,136.01,,,,,,,,171.01,,,,,,"2017/06/16 01:25:03",8052.68,8013.56,,62,,,,55,,,,,,,,,,,,,,,,,,,-0.06,8013.50,5.51
D,TRADING,REGIONSUM,4,"2017/06/16 01:30:00",1,QLD1,3,5315.83,10394,240,-38.76,6386.01,0,1070.18,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54.94,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 01:25:03",5379.75,5346.06,,18.33,,,,37.33,,,,,,,,,,,,,,,,,,,90.3,5436.36,0
D,TRADING,REGIONSUM,4,"2017/06/16 01:30:00",1,SA1,3,1453.89,2429.25,0,-12.3,1294.77,0,-159.12,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,80,,,,,,,,80,,,,,,,,60,,,,,,"2017/06/16 01:25:03",1466.69,1455.02,,0,,,,0,,,,,,,,,,,,,,,,,,,15,1470.02,5.25
D,TRADING,REGIONSUM,4,"2017/06/16 01:30:00",1,TAS1,3,1044.84,2096.02,0,-0.39,756.9,0,-287.94,0,,,7.44,,,,,,,,0,,,,,,,,0,,,,,,,,96.65,,,,,,,,113.04,,,,,,,,65.55,,,,,,"2017/06/16 01:25:03",1049.86,1044.84,,39.67,,,,33.17,,,,,,,,,,,,,,,,,,,48.03,1092.87,54.02
D,TRADING,REGIONSUM,4,"2017/06/16 01:30:00",1,VIC1,3,4878.24,8528.1,0,-13.9,4854.64,0,-23.6,0,,,85,,,,,,,,45.88,,,,,,,,45.88,,,,,,,,24,,,,,,,,44,,,,,,,,76.49,,,,,,"2017/06/16 01:25:03",4915.21,4893.6,,0,,,,4.5,,,,,,,,,,,,,,,,,,,26.08,4919.68,40.1
D,TRADING,REGIONSUM,4,"2017/06/16 02:00:00",1,NSW1,4,7718.75,12361.92,0,-40.31,7037.91,0,-680.84,0,,,93.08,,,,,,,,16,,,,,,,,16,,,,,,,,288.63,,,,,,,,135.01,,,,,,,,188.06,,,,,,"2017/06/16 01:55:03",7814.91,7767.35,,67.33,,,,63.61,,,,,,,,,,,,,,,,,,,-0.08,7767.27,4.92
D,TRADING,REGIONSUM,4,"2017/06/16 02:00:00",1,QLD1,4,5215.96,10376,240,-27.3,6376.37,0,1160.41,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63.45,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 01:55:03",5277.46,5253.28,,30.55,,,,40,,,,,,,,,,,,,,,,,,,90.26,5343.54,0
D,TRADING,REGIONSUM,4,"2017/06/16 02:00:00",1,SA1,4,1346.05,2438.64,0,-13.03,1134.93,0,-211.13,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,80,,,,,,,,0,,,,,,"2017/06/16 01:55:03",1365.54,1348.36,,0,,,,0,,,,,,,,,,,,,,,,,,,25.97,1374.33,14.64
D,TRADING,REGIONSUM,4,"2017/06/16 02:00:00",1,TAS1,4,1043.41,2086.04,0,-0.27,697.38,0,-346.03,0,,,5.18,,,,,,,,0,,,,,,,,0,,,,,,,,156.04,,,,,,,,123.46,,,,,,,,107.41,,,,,,"2017/06/16 01:55:03",1043.92,1043.41,,28.67,,,,25.56,,,,,,,,,,,,,,,,,,,53.78,1097.19,44.04
D,TRADING,REGIONSUM,4,"2017/06/16 02:00:00",1,VIC1,4,4659.63,8538.45,0,-26.61,4843.12,0,183.5,0,,,86.67,,,,,,,,55.99,,,,,,,,55.99,,,,,,,,24,,,,,,,,44,,,,,,,,87,,,,,,"2017/06/16 01:55:03",4700.43,4677.31,,0,,,,0.83,,,,,,,,,,,,,,,,,,,20.8,4698.11,50.45
D,TRADING,REGIONSUM,4,"2017/06/16 02:30:00",1,NSW1,5,7387.23,12359.35,0,-51.67,6624.57,0,-762.66,0,,,86.33,,,,,,,,16.5,,,,,,,,16,,,,,,,,289.43,,,,,,,,135,,,,,,,,188.16,,,,,,"2017/06/16 02:25:03",7488.11,7433.82,,83.32,,,,62.9,,,,,,,,,,,,,,,,,,,-0.08,7433.74,2.35
D,TRADING,REGIONSUM,4,"2017/06/16 02:30:00",1,QLD1,5,5189.54,10376,240,-7.88,6368.28,0,1178.74,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 02:25:03",5232.91,5227.95,,23.33,,,,32,,,,,,,,,,,,,,,,,,,92.42,5320.37,0
D,TRADING,REGIONSUM,4,"2017/06/16 02:30:00",1,SA1,5,1291.67,2445.72,0,-5.71,1026.67,0,-265,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 02:25:03",1302.97,1295.22,,2.21,,,,0,,,,,,,,,,,,,,,,,,,41.09,1336.31,21.72
D,TRADING,REGIONSUM,4,"2017/06/16 02:30:00",1,TAS1,5,1035.95,2080.51,0,-0.02,680.29,0,-355.66,0,,,3.73,,,,,,,,0,,,,,,,,0,,,,,,,,158.22,,,,,,,,211.4,,,,,,,,115.25,,,,,,"2017/06/16 02:25:03",1036.22,1035.95,,24.95,,,,34.27,,,,,,,,,,,,,,,,,,,66.75,1102.70,38.51
D,TRADING,REGIONSUM,4,"2017/06/16 02:30:00",1,VIC1,5,4535.25,8542.96,0,-18.14,4848.46,0,313.21,0,,,90,,,,,,,,71.16,,,,,,,,63.83,,,,,,,,24,,,,,,,,44,,,,,,,,87,,,,,,"2017/06/16 02:25:03",4567.73,4555.34,,0,,,,0.83,,,,,,,,,,,,,,,,,,,20.03,4575.37,54.96
D,TRADING,REGIONSUM,4,"2017/06/16 03:00:00",1,NSW1,6,7105.57,12358.14,0,-42.15,6347.85,0,-757.73,0,,,44.1,,,,,,,,23.11,,,,,,,,16,,,,,,,,306.04,,,,,,,,161,,,,,,,,217.83,,,,,,"2017/06/16 02:55:03",7196.33,7154.82,,68.11,,,,63,,,,,,,,,,,,,,,,,,,-0.08,7154.74,1.14
D,TRADING,REGIONSUM,4,"2017/06/16 03:00:00",1,QLD1,6,5171.46,10376,240,-11.32,6374.11,0,1202.65,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,74.52,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 02:55:03",5213.6,5211.51,,39.79,,,,40,,,,,,,,,,,,,,,,,,,92.05,5303.56,0
D,TRADING,REGIONSUM,4,"2017/06/16 03:00:00",1,SA1,6,1264.03,2464.24,0,-5.25,1007.07,0,-256.96,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 02:55:03",1269.44,1267.39,,0,,,,0,,,,,,,,,,,,,,,,,,,39.51,1306.90,39.24
D,TRADING,REGIONSUM,4,"2017/06/16 03:00:00",1,TAS1,6,1034.88,2070.99,0,0.15,587.08,0,-447.8,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,131.48,,,,,,,,191.23,,,,,,,,91.41,,,,,,"2017/06/16 02:55:03",1034.03,1034.88,,25,,,,26.17,,,,,,,,,,,,,,,,,,,69.99,1104.87,28.99
D,TRADING,REGIONSUM,4,"2017/06/16 03:00:00",1,VIC1,6,4434.42,8540.34,0,-18.58,4812.68,0,378.27,0,,,140.46,,,,,,,,155.06,,,,,,,,84.17,,,,,,,,24,,,,,,,,44,,,,,,,,87,,,,,,"2017/06/16 02:55:03",4474.23,4460.19,,0,,,,0.83,,,,,,,,,,,,,,,,,,,23.07,4483.26,52.34
D,TRADING,REGIONSUM,4,"2017/06/16 03:30:00",1,NSW1,7,6950.77,12358.15,0,-30.2,6135.57,0,-815.19,0,,,36,,,,,,,,25.82,,,,,,,,16,,,,,,,,310.79,,,,,,,,168.96,,,,,,,,223.1,,,,,,"2017/06/16 03:25:03",7033.25,6998.85,,73.33,,,,63,,,,,,,,,,,,,,,,,,,-0.08,6998.77,1.15
D,TRADING,REGIONSUM,4,"2017/06/16 03:30:00",1,QLD1,7,5158.47,10533,240,-2.42,6373.48,0,1215.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84.43,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 03:25:03",5196.58,5199.33,,45.32,,,,40,,,,,,,,,,,,,,,,,,,92.45,5291.78,0
D,TRADING,REGIONSUM,4,"2017/06/16 03:30:00",1,SA1,7,1259.58,2445.66,0,-3.27,978.12,0,-281.46,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 03:25:03",1261.87,1263.59,,0,,,,0,,,,,,,,,,,,,,,,,,,22.58,1286.17,20.66
D,TRADING,REGIONSUM,4,"2017/06/16 03:30:00",1,TAS1,7,1043.6,2067.08,0,0.61,592.76,0,-450.83,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,121.37,,,,,,,,188.54,,,,,,,,91.41,,,,,,"2017/06/16 03:25:03",1043.05,1043.6,,15,,,,26.17,,,,,,,,,,,,,,,,,,,58.53,1102.13,25.08
D,TRADING,REGIONSUM,4,"2017/06/16 03:30:00",1,VIC1,7,4359.73,8545.86,0,-11.81,4811.87,0,452.14,0,,,147.82,,,,,,,,159.09,,,,,,,,90.91,,,,,,,,22,,,,,,,,44,,,,,,,,87,,,,,,"2017/06/16 03:25:03",4395.06,4386.43,,0,,,,0.83,,,,,,,,,,,,,,,,,,,18.84,4405.27,57.86
D,TRADING,REGIONSUM,4,"2017/06/16 04:00:00",1,NSW1,8,6825.77,12385.1,0,-24.12,6003.77,0,-822,0,,,36,,,,,,,,20.41,,,,,,,,16,,,,,,,,313.91,,,,,,,,158.27,,,,,,,,224.15,,,,,,"2017/06/16 03:55:03",6887.23,6872.12,,63.57,,,,65.67,,,,,,,,,,,,,,,,,,,-0.09,6872.03,2.27
D,TRADING,REGIONSUM,4,"2017/06/16 04:00:00",1,QLD1,8,5205.46,10535,240,-11.05,6411.22,0,1205.75,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,69.55,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 03:55:03",5240.46,5245.11,,24.1,,,,40,,,,,,,,,,,,,,,,,,,92.26,5337.37,0
D,TRADING,REGIONSUM,4,"2017/06/16 04:00:00",1,SA1,8,1229.62,2437.58,0,-6.24,932.69,0,-296.93,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 03:55:03",1239.46,1234.12,,0,,,,0,,,,,,,,,,,,,,,,,,,18.02,1252.14,12.58
D,TRADING,REGIONSUM,4,"2017/06/16 04:00:00",1,TAS1,8,1031.79,2073.99,0,1.69,590.72,0,-441.07,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,132.54,,,,,,,,200.28,,,,,,,,91.41,,,,,,"2017/06/16 03:55:03",1031.6,1031.79,,34.09,,,,23.67,,,,,,,,,,,,,,,,,,,67.16,1098.95,31.99
D,TRADING,REGIONSUM,4,"2017/06/16 04:00:00",1,VIC1,8,4319.68,8525.58,0,3.41,4791.58,0,471.89,0,,,162.58,,,,,,,,156.96,,,,,,,,83.37,,,,,,,,22,,,,,,,,44,,,,,,,,87,,,,,,"2017/06/16 03:55:03",4337.82,4346.83,,0,,,,0.67,,,,,,,,,,,,,,,,,,,24.68,4371.51,37.58
D,TRADING,REGIONSUM,4,"2017/06/16 04:30:00",1,NSW1,9,6849.8,12419.06,0,-5.33,6154.71,0,-695.1,0,,,36,,,,,,,,41.02,,,,,,,,16,,,,,,,,312.64,,,,,,,,164,,,,,,,,230.25,,,,,,"2017/06/16 04:25:04",6863.83,6875.87,,82.33,,,,60.33,,,,,,,,,,,,,,,,,,,-0.08,6875.79,0.06
D,TRADING,REGIONSUM,4,"2017/06/16 04:30:00",1,QLD1,9,5279.51,10540,240,10.08,6246.75,0,967.24,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,68.38,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 04:25:04",5296.56,5301.66,,26.02,,,,20,,,,,,,,,,,,,,,,,,,91.48,5393.14,0
D,TRADING,REGIONSUM,4,"2017/06/16 04:30:00",1,SA1,9,1232.37,2438.82,0,1.33,1037.17,0,-195.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 04:25:04",1222.94,1234.33,,0,,,,0,,,,,,,,,,,,,,,,,,,15.11,1249.44,13.82
D,TRADING,REGIONSUM,4,"2017/06/16 04:30:00",1,TAS1,9,1040.13,2080.83,0,1.64,574.09,0,-466.04,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,133.07,,,,,,,,182.22,,,,,,,,74.69,,,,,,"2017/06/16 04:25:04",1039.25,1040.13,,11.65,,,,45.83,,,,,,,,,,,,,,,,,,,69.1,1109.23,38.83
D,TRADING,REGIONSUM,4,"2017/06/16 04:30:00",1,VIC1,9,4306.07,8554.05,0,5.07,4765.72,0,459.65,0,,,164.18,,,,,,,,160,,,,,,,,107.02,,,,,,,,24,,,,,,,,55.14,,,,,,,,96.43,,,,,,"2017/06/16 04:25:04",4319.34,4326.45,,0,,,,3.83,,,,,,,,,,,,,,,,,,,23.85,4350.30,41.05
D,TRADING,REGIONSUM,4,"2017/06/16 05:00:00",1,NSW1,10,6941.79,12434.14,0,15.67,6384.17,0,-557.62,0,,,36,,,,,,,,46.76,,,,,,,,16,,,,,,,,285.28,,,,,,,,157.97,,,,,,,,212.49,,,,,,"2017/06/16 04:55:03",6949.49,6962.86,,89.73,,,,38,,,,,,,,,,,,,,,,,,,-0.08,6962.78,0.14
D,TRADING,REGIONSUM,4,"2017/06/16 05:00:00",1,QLD1,10,5380.74,10540,240,12.55,6243.53,0,862.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,112.75,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 04:55:03",5380.02,5396.25,,28,,,,36.78,,,,,,,,,,,,,,,,,,,91.64,5487.89,0
D,TRADING,REGIONSUM,4,"2017/06/16 05:00:00",1,SA1,10,1214.02,2445.65,0,0.33,1053.44,0,-160.59,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 04:55:03",1209.66,1215.38,,0,,,,0,,,,,,,,,,,,,,,,,,,23.83,1239.21,20.65
D,TRADING,REGIONSUM,4,"2017/06/16 05:00:00",1,TAS1,10,1069.52,2084.6,0,2.9,593.79,0,-475.73,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,114.25,,,,,,,,183.64,,,,,,,,90.19,,,,,,"2017/06/16 04:55:03",1065.96,1069.52,,2.27,,,,49.56,,,,,,,,,,,,,,,,,,,62.5,1132.02,42.6
D,TRADING,REGIONSUM,4,"2017/06/16 05:00:00",1,VIC1,10,4394.9,8573.32,0,2.37,4784.32,0,389.42,0,,,163.31,,,,,,,,160,,,,,,,,112.76,,,,,,,,25.1,,,,,,,,55.54,,,,,,,,94.47,,,,,,"2017/06/16 04:55:03",4411.53,4415.23,,0,,,,5.67,,,,,,,,,,,,,,,,,,,22.81,4438.04,60.32
D,TRADING,REGIONSUM,4,"2017/06/16 05:30:00",1,NSW1,11,7316.54,12577.39,0,44.33,7012.59,0,-303.95,0,,,85.82,,,,,,,,22.9,,,,,,,,16,,,,,,,,274.31,,,,,,,,133.01,,,,,,,,202.34,,,,,,"2017/06/16 05:25:04",7274.48,7327.73,,79,,,,38,,,,,,,,,,,,,,,,,,,-0.08,7327.65,0.05
D,TRADING,REGIONSUM,4,"2017/06/16 05:30:00",1,QLD1,11,5607.74,10533.67,240,46.14,6227.38,0,619.64,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,61.76,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/16 05:25:04",5571.33,5611.97,,27.49,,,,41,,,,,,,,,,,,,,,,,,,92.53,5704.50,0
D,TRADING,REGIONSUM,4,"2017/06/16 05:30:00",1,SA1,11,1229.95,2451.46,0,4.78,1061.42,0,-168.54,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/16 05:25:04",1218.57,1231.47,,0,,,,0,,,,,,,,,,,,,,,,,,,22.44,1253.91,26.46
