C,SETP.WORLD,DVD_TRADINGINTERCONNECT,AEMO,PUBLIC,2017/07/08,02:20:00,0000000285202926,,0000000285202674
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:00:00",1,VIC1-NSW1,48,19.19,-29.9,0.81,"2017/06/26 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:30:00",1,N-Q-MNSP1,1,-96.75,-98.33,0.16,"2017/06/27 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:30:00",1,NSW1-QLD1,1,-657.31,-665.39,25.1,"2017/06/27 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:30:00",1,T-V-MNSP1,1,-147.88,-148.34,2.88,"2017/06/27 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:30:00",1,V-S-MNSP1,1,-0.03,-1.5,-0.06,"2017/06/27 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:30:00",1,V-SA,1,194.05,207.29,6.63,"2017/06/27 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 00:30:00",1,VIC1-NSW1,1,-99.82,-86.72,2.22,"2017/06/27 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:00:00",1,N-Q-MNSP1,2,-110.43,-111.44,1.72,"2017/06/27 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:00:00",1,NSW1-QLD1,2,-762.25,-791.99,41.34,"2017/06/27 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:00:00",1,T-V-MNSP1,2,-158.48,-163.12,3.41,"2017/06/27 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:00:00",1,V-S-MNSP1,2,1.6,0,0,"2017/06/27 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:00:00",1,V-SA,2,194.62,197.17,6.16,"2017/06/27 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:00:00",1,VIC1-NSW1,2,-76.59,-75.21,1.69,"2017/06/27 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:30:00",1,N-Q-MNSP1,3,-115.68,-115.67,2.31,"2017/06/27 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:30:00",1,NSW1-QLD1,3,-819.9,-820.44,46.18,"2017/06/27 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:30:00",1,T-V-MNSP1,3,-159.38,-164.79,3.47,"2017/06/27 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:30:00",1,V-S-MNSP1,3,-0.24,0,0,"2017/06/27 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:30:00",1,V-SA,3,210.62,195.14,6.36,"2017/06/27 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 01:30:00",1,VIC1-NSW1,3,-104.34,-97.76,2.02,"2017/06/27 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:00:00",1,N-Q-MNSP1,4,-114.65,-117.35,2.55,"2017/06/27 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:00:00",1,NSW1-QLD1,4,-843.76,-854.39,51.99,"2017/06/27 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:00:00",1,T-V-MNSP1,4,-225.23,-234.89,6.67,"2017/06/27 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:00:00",1,V-S-MNSP1,4,-3.08,-4.34,-0.16,"2017/06/27 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:00:00",1,V-SA,4,176.56,168.07,4.87,"2017/06/27 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:00:00",1,VIC1-NSW1,4,-133.8,-124.89,2.43,"2017/06/27 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:30:00",1,N-Q-MNSP1,5,-115.9,-117,2.5,"2017/06/27 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:30:00",1,NSW1-QLD1,5,-839.98,-840.21,49.51,"2017/06/27 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:30:00",1,T-V-MNSP1,5,-320.35,-323.11,12.13,"2017/06/27 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:30:00",1,V-S-MNSP1,5,3.02,6,0.37,"2017/06/27 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:30:00",1,V-SA,5,197.33,229.19,9.84,"2017/06/27 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 02:30:00",1,VIC1-NSW1,5,-130.33,-131.46,2.52,"2017/06/27 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:00:00",1,N-Q-MNSP1,6,-112.73,-111.95,1.79,"2017/06/27 02:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:00:00",1,NSW1-QLD1,6,-795.36,-796.27,43.21,"2017/06/27 02:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:00:00",1,T-V-MNSP1,6,-390.45,-403.01,18.49,"2017/06/27 02:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:00:00",1,V-S-MNSP1,6,6.89,6.63,0.41,"2017/06/27 02:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:00:00",1,V-SA,6,232.81,230.72,10.11,"2017/06/27 02:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:00:00",1,VIC1-NSW1,6,-154.66,-150.67,2.91,"2017/06/27 02:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:30:00",1,N-Q-MNSP1,7,-112.42,-113,1.92,"2017/06/27 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:30:00",1,NSW1-QLD1,7,-807.42,-814.03,44.77,"2017/06/27 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:30:00",1,T-V-MNSP1,7,-416.1,-420.43,20.03,"2017/06/27 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:30:00",1,V-S-MNSP1,7,8.51,9,0.56,"2017/06/27 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:30:00",1,V-SA,7,230.9,229.42,10.16,"2017/06/27 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 03:30:00",1,VIC1-NSW1,7,-170.88,-180.49,3.97,"2017/06/27 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:00:00",1,N-Q-MNSP1,8,-116.38,-117.84,2.62,"2017/06/27 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:00:00",1,NSW1-QLD1,8,-848.09,-847.73,49.25,"2017/06/27 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:00:00",1,T-V-MNSP1,8,-427.08,-437.21,21.59,"2017/06/27 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:00:00",1,V-S-MNSP1,8,9.12,10.05,0.65,"2017/06/27 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:00:00",1,V-SA,8,223.37,222.2,9.72,"2017/06/27 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:00:00",1,VIC1-NSW1,8,-194.78,-202.67,4.74,"2017/06/27 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:30:00",1,N-Q-MNSP1,9,-112.22,-109.96,1.53,"2017/06/27 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:30:00",1,NSW1-QLD1,9,-785.18,-775.12,38.21,"2017/06/27 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:30:00",1,T-V-MNSP1,9,-450.4,-463.32,24.13,"2017/06/27 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:30:00",1,V-S-MNSP1,9,4.44,4.48,0.28,"2017/06/27 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:30:00",1,V-SA,9,207.78,202.18,8.12,"2017/06/27 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 04:30:00",1,VIC1-NSW1,9,-190.04,-185.37,4.05,"2017/06/27 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:00:00",1,N-Q-MNSP1,10,-106.48,-106.33,1.07,"2017/06/27 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:00:00",1,NSW1-QLD1,10,-740.76,-751.19,34.45,"2017/06/27 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:00:00",1,T-V-MNSP1,10,-459.05,-465,24.3,"2017/06/27 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:00:00",1,V-S-MNSP1,10,3.63,4.5,0.28,"2017/06/27 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:00:00",1,V-SA,10,194.85,200,7.98,"2017/06/27 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:00:00",1,VIC1-NSW1,10,-160.43,-180.32,4.08,"2017/06/27 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:30:00",1,N-Q-MNSP1,11,-96.35,-93.35,-0.31,"2017/06/27 05:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:30:00",1,NSW1-QLD1,11,-667.85,-636.65,20.69,"2017/06/27 05:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:30:00",1,T-V-MNSP1,11,-382.93,-384.06,16.86,"2017/06/27 05:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:30:00",1,V-S-MNSP1,11,0.99,-1,-0.04,"2017/06/27 05:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:30:00",1,V-SA,11,190.42,183.47,6.77,"2017/06/27 05:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 05:30:00",1,VIC1-NSW1,11,-156.15,-149.6,3.22,"2017/06/27 05:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:00:00",1,N-Q-MNSP1,12,-84.4,-82.99,-1.2,"2017/06/27 05:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:00:00",1,NSW1-QLD1,12,-558.77,-543.67,11.07,"2017/06/27 05:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:00:00",1,T-V-MNSP1,12,-328.3,-328.52,12.52,"2017/06/27 05:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:00:00",1,V-S-MNSP1,12,-2.88,-1.5,-0.06,"2017/06/27 05:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:00:00",1,V-SA,12,157,163.35,5.21,"2017/06/27 05:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:00:00",1,VIC1-NSW1,12,-117.42,-126.48,2.76,"2017/06/27 05:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:30:00",1,N-Q-MNSP1,13,-85.75,-86.18,-0.96,"2017/06/27 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:30:00",1,NSW1-QLD1,13,-618.47,-576.39,11.82,"2017/06/27 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:30:00",1,T-V-MNSP1,13,-354.67,-348.08,14.14,"2017/06/27 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:30:00",1,V-S-MNSP1,13,-2.47,-8.27,-0.23,"2017/06/27 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:30:00",1,V-SA,13,127.61,111.71,2.73,"2017/06/27 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 06:30:00",1,VIC1-NSW1,13,-89.18,-48.63,1.01,"2017/06/27 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:00:00",1,N-Q-MNSP1,14,-89.27,-87.05,-0.88,"2017/06/27 06:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:00:00",1,NSW1-QLD1,14,-658.28,-608.04,13.5,"2017/06/27 06:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:00:00",1,T-V-MNSP1,14,-237.35,-204.88,5.85,"2017/06/27 06:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:00:00",1,V-S-MNSP1,14,-14.48,-19.5,-0.34,"2017/06/27 06:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:00:00",1,V-SA,14,14.84,-0.64,0.63,"2017/06/27 06:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:00:00",1,VIC1-NSW1,14,37.61,103.67,-1.36,"2017/06/27 06:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:30:00",1,N-Q-MNSP1,15,-49.62,-42.71,-2.37,"2017/06/27 07:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:30:00",1,NSW1-QLD1,15,-488.33,-378.27,-1.05,"2017/06/27 07:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:30:00",1,T-V-MNSP1,15,-56.83,-16.34,0.35,"2017/06/27 07:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:30:00",1,V-S-MNSP1,15,-1.46,1.19,0.08,"2017/06/27 07:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:30:00",1,V-SA,15,101.21,152.77,3.73,"2017/06/27 07:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 07:30:00",1,VIC1-NSW1,15,-123.88,-138.53,5.7,"2017/06/27 07:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:00:00",1,N-Q-MNSP1,16,-31.62,-31.63,-2.16,"2017/06/27 07:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:00:00",1,NSW1-QLD1,16,-484.45,-482.6,4.36,"2017/06/27 07:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:00:00",1,T-V-MNSP1,16,54.38,56.64,0.18,"2017/06/27 07:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:00:00",1,V-S-MNSP1,16,-1.46,-8.66,-0.29,"2017/06/27 07:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:00:00",1,V-SA,16,81.73,74.76,0.48,"2017/06/27 07:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:00:00",1,VIC1-NSW1,16,-198.74,-225.17,12.37,"2017/06/27 07:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:30:00",1,N-Q-MNSP1,17,-32.78,-33.8,-2.23,"2017/06/27 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:30:00",1,NSW1-QLD1,17,-527.08,-525.09,6.28,"2017/06/27 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:30:00",1,T-V-MNSP1,17,93.17,73.35,0.29,"2017/06/27 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:30:00",1,V-S-MNSP1,17,-4.1,-7.5,-0.28,"2017/06/27 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:30:00",1,V-SA,17,90.46,94.13,0.8,"2017/06/27 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 08:30:00",1,VIC1-NSW1,17,-296.14,-319.73,22.11,"2017/06/27 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:00:00",1,N-Q-MNSP1,18,-36.03,-37.17,-2.32,"2017/06/27 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:00:00",1,NSW1-QLD1,18,-559.88,-548.18,7.54,"2017/06/27 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:00:00",1,T-V-MNSP1,18,78.18,87.68,0.46,"2017/06/27 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:00:00",1,V-S-MNSP1,18,-0.64,-3.41,-0.09,"2017/06/27 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:00:00",1,V-SA,18,112.69,131.72,2.28,"2017/06/27 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:00:00",1,VIC1-NSW1,18,-410.18,-363.04,26.64,"2017/06/27 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:30:00",1,N-Q-MNSP1,19,-35.93,-36.92,-2.32,"2017/06/27 09:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:30:00",1,NSW1-QLD1,19,-653.18,-602.03,11.82,"2017/06/27 09:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:30:00",1,T-V-MNSP1,19,87.53,83.11,0.4,"2017/06/27 09:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:30:00",1,V-S-MNSP1,19,-2.07,-9,-0.33,"2017/06/27 09:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:30:00",1,V-SA,19,98.65,79.49,0.54,"2017/06/27 09:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 09:30:00",1,VIC1-NSW1,19,-307.33,-249.34,16.29,"2017/06/27 09:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:00:00",1,N-Q-MNSP1,20,-33.18,-34.07,-2.24,"2017/06/27 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:00:00",1,NSW1-QLD1,20,-632.25,-621.5,14.38,"2017/06/27 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:00:00",1,T-V-MNSP1,20,82.45,76.55,0.31,"2017/06/27 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:00:00",1,V-S-MNSP1,20,-0.85,-1.47,-0.02,"2017/06/27 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:00:00",1,V-SA,20,108.74,128.22,2.42,"2017/06/27 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:00:00",1,VIC1-NSW1,20,-115.18,-71.48,3.56,"2017/06/27 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:30:00",1,N-Q-MNSP1,21,-35.72,-36.53,-2.31,"2017/06/27 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:30:00",1,NSW1-QLD1,21,-707.82,-662.37,18.81,"2017/06/27 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:30:00",1,T-V-MNSP1,21,78.5,65.87,0.2,"2017/06/27 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:30:00",1,V-S-MNSP1,21,5.67,1.07,0.07,"2017/06/27 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:30:00",1,V-SA,21,171.34,148.87,3.63,"2017/06/27 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 10:30:00",1,VIC1-NSW1,21,-208.08,-168.17,9.35,"2017/06/27 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:00:00",1,N-Q-MNSP1,22,-35.17,-35.97,-2.29,"2017/06/27 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:00:00",1,NSW1-QLD1,22,-692.09,-634.02,17,"2017/06/27 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:00:00",1,T-V-MNSP1,22,87.15,77.93,0.34,"2017/06/27 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:00:00",1,V-S-MNSP1,22,10.34,9,0.56,"2017/06/27 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:00:00",1,V-SA,22,210.39,209.55,7.85,"2017/06/27 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:00:00",1,VIC1-NSW1,22,-313.71,-299.33,19.82,"2017/06/27 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:30:00",1,N-Q-MNSP1,23,-34.33,-35.12,-2.27,"2017/06/27 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:30:00",1,NSW1-QLD1,23,-580.71,-560.05,10.68,"2017/06/27 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:30:00",1,T-V-MNSP1,23,85.22,91.47,0.52,"2017/06/27 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:30:00",1,V-S-MNSP1,23,11.77,9,0.56,"2017/06/27 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:30:00",1,V-SA,23,198.85,195.7,7.02,"2017/06/27 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 11:30:00",1,VIC1-NSW1,23,-318.04,-318.05,21.34,"2017/06/27 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:00:00",1,N-Q-MNSP1,24,-31.97,-33.18,-2.22,"2017/06/27 11:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:00:00",1,NSW1-QLD1,24,-547.62,-505.56,7.24,"2017/06/27 11:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:00:00",1,T-V-MNSP1,24,91.83,93.82,0.55,"2017/06/27 11:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:00:00",1,V-S-MNSP1,24,7.29,3,0.19,"2017/06/27 11:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:00:00",1,V-SA,24,150.86,137.85,3.81,"2017/06/27 11:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:00:00",1,VIC1-NSW1,24,-436.26,-407.11,30.42,"2017/06/27 11:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:30:00",1,N-Q-MNSP1,25,-32.62,-33.47,-2.23,"2017/06/27 12:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:30:00",1,NSW1-QLD1,25,-409.96,-399.77,1.27,"2017/06/27 12:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:30:00",1,T-V-MNSP1,25,92.15,86.02,0.44,"2017/06/27 12:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:30:00",1,V-S-MNSP1,25,3.02,0,0,"2017/06/27 12:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:30:00",1,V-SA,25,120.79,115.14,2.58,"2017/06/27 12:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 12:30:00",1,VIC1-NSW1,25,-472.04,-481.31,38.9,"2017/06/27 12:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:00:00",1,N-Q-MNSP1,26,-32.3,-33.4,-2.23,"2017/06/27 12:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:00:00",1,NSW1-QLD1,26,-388.25,-373.52,-0.03,"2017/06/27 12:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:00:00",1,T-V-MNSP1,26,83.4,76.9,0.32,"2017/06/27 12:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:00:00",1,V-S-MNSP1,26,0.99,-2.6,-0.1,"2017/06/27 12:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:00:00",1,V-SA,26,120.14,117.44,2.76,"2017/06/27 12:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:00:00",1,VIC1-NSW1,26,-331.84,-277.2,17.52,"2017/06/27 12:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:30:00",1,N-Q-MNSP1,27,-30.67,-31.43,-2.16,"2017/06/27 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:30:00",1,NSW1-QLD1,27,-344.51,-334.83,-1.62,"2017/06/27 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:30:00",1,T-V-MNSP1,27,78.6,77.54,0.32,"2017/06/27 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:30:00",1,V-S-MNSP1,27,1.19,0,0,"2017/06/27 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:30:00",1,V-SA,27,132.18,131.95,3.52,"2017/06/27 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 13:30:00",1,VIC1-NSW1,27,-274.08,-264.97,16.5,"2017/06/27 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:00:00",1,N-Q-MNSP1,28,-27.8,-29,-2.06,"2017/06/27 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:00:00",1,NSW1-QLD1,28,-364.71,-370.73,-0.41,"2017/06/27 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:00:00",1,T-V-MNSP1,28,82.67,71.72,0.26,"2017/06/27 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:00:00",1,V-S-MNSP1,28,6.48,3.61,0.22,"2017/06/27 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:00:00",1,V-SA,28,162.95,163.9,5.26,"2017/06/27 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:00:00",1,VIC1-NSW1,28,-248.32,-257.59,16,"2017/06/27 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:30:00",1,N-Q-MNSP1,29,-33.42,-34.43,-2.26,"2017/06/27 14:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:30:00",1,NSW1-QLD1,29,-535.34,-532.11,8.2,"2017/06/27 14:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:30:00",1,T-V-MNSP1,29,87.25,74.82,0.29,"2017/06/27 14:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:30:00",1,V-S-MNSP1,29,4.24,1.5,0.09,"2017/06/27 14:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:30:00",1,V-SA,29,150.24,150.22,4.48,"2017/06/27 14:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 14:30:00",1,VIC1-NSW1,29,-245.75,-217.77,12.87,"2017/06/27 14:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 15:00:00",1,N-Q-MNSP1,30,-32.15,-33.23,-2.22,"2017/06/27 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 15:00:00",1,NSW1-QLD1,30,-572.64,-593.26,11.95,"2017/06/27 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 15:00:00",1,T-V-MNSP1,30,78.82,75.88,0.31,"2017/06/27 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 15:00:00",1,V-S-MNSP1,30,3.43,1.04,0.06,"2017/06/27 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/27 15:00:00",1,V-SA,30,140.41,142.12,4.01,"2017/06/27 14:55:04"
